"P.NmPrj";"P.QdrRef";"B.NmBra";"A.VrsAny";"A.DatAny";"M.CleMtr";"M.NmMtr";"M.DmnMtr";"M.TypMtr";"M.TopVal";"MV.ValGbl";"MV.VarPndPedRef"
"LJOU_Batch";"LJOU";"branches/19.C02";"V19-02-1912B";"2019-12-09 15:32:44";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;0.00;
"LJOU_Batch";"LJOU";"branches/19.C02";"V19-02-1912B";"2019-12-09 15:32:44";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;1124.00;-2559.00
"LJOU_Batch";"LJOU";"branches/19.C02";"V19-02-1912B";"2019-12-09 15:32:44";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"LJOU_Batch";"LJOU";"branches/19.C02";"V19-02-1912B";"2019-12-09 15:32:44";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"LJOU_Batch";"LJOU";"branches/19.C02";"V19-02-1912B";"2019-12-09 15:32:44";"tests";"Unit Tests";"Coverage";"INT";-1;5.00;0.00
"LJOU_Batch";"LJOU";"branches/19.C02";"V19-02-1912B";"2019-12-09 15:32:44";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"LJOU_Batch";"LJOU";"branches/19.C02";"V19-02-1912B";"2019-12-09 15:32:44";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;4.00;3.00
"LJOU_Batch";"LJOU";"branches/19.C02";"V19-02-1912B";"2019-12-09 15:32:44";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"directories";"Directories";"Size";"INT";-1;4.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;66.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;27.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;758.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;16.80;-0.20
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"effort_to_reach_maintainability_rating_a";"Effort to Reach Maintainability Rating A";"Maintainability";"WORK_DUR";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"false_positive_issues";"False Positive Issues";"Issues";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"info_violations";"Info Issues";"Issues";"INT";-1;12.00;1.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"violations";"Issues";"Issues";"INT";-1;22.00;1.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"line_coverage";"Line Coverage";"Coverage";"PERCENT";1;89.40;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"lines";"Lines";"Size";"INT";-1;4503.00;48.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"ncloc";"Lines of Code";"Size";"INT";-1;3238.00;32.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"lines_to_cover";"Lines to Cover";"Coverage";"INT";-1;94.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"major_violations";"Major Issues";"Issues";"INT";-1;7.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"minor_violations";"Minor Issues";"Issues";"INT";-1;2.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_bugs";"New Bugs";"Reliability";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;1.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_info_violations";"New Info Issues";"Issues";"INT";-1;1.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_violations";"New Issues";"Issues";"INT";-1;1.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_lines";"New Lines";"Size";"INT";-1;48.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_major_violations";"New Major Issues";"Issues";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"open_issues";"Open Issues";"Issues";"INT";-1;22.00;1.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"reliability_rating";"Reliability Rating";"Reliability";"RATING";-1;1.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_reliability_rating";"Reliability Rating on New Code";"Reliability";"RATING";-1;1.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"reliability_remediation_effort";"Reliability Remediation Effort";"Reliability";"WORK_DUR";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"reopened_issues";"Reopened Issues";"Issues";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;62.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"files";"Files";"Size";"INT";-1;41.00;1.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"functions";"Functions";"Size";"INT";-1;12.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"security_rating";"Security Rating";"Security";"RATING";-1;1.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_security_rating";"Security Rating on New Code";"Security";"RATING";-1;1.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"sqale_index";"Technical Debt";"Maintainability";"WORK_DUR";-1;411.00;10.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"sqale_debt_ratio";"Technical Debt Ratio";"Maintainability";"PERCENT";-1;0.40;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_technical_debt";"Added Technical Debt";"Maintainability";"WORK_DUR";-1;10.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"blocker_violations";"Blocker Issues";"Issues";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"bugs";"Bugs";"Reliability";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"classes";"Classes";"Size";"INT";-1;2.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"code_smells";"Code Smells";"Maintainability";"INT";-1;22.00;1.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"cognitive_complexity";"Cognitive Complexity";"Complexity";"INT";-1;22.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"comment_lines";"Comment Lines";"Size";"INT";1;384.00;6.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"comment_lines_density";"Comments (%)";"Size";"PERCENT";1;10.60;0.10
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"branch_coverage";"Condition Coverage";"Coverage";"PERCENT";1;96.20;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"critical_violations";"Critical Issues";"Issues";"INT";-1;1.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"conditions_to_cover";"Conditions to Cover";"Coverage";"INT";0;26.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_conditions_to_cover";"Conditions to Cover on New Code";"Coverage";"INT";0;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"confirmed_issues";"Confirmed Issues";"Issues";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"coverage";"Coverage";"Coverage";"PERCENT";1;90.80;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"security_remediation_effort";"Security Remediation Effort";"Security";"WORK_DUR";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"skipped_tests";"Skipped Unit Tests";"Coverage";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"statements";"Statements";"Size";"INT";-1;455.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;1.04;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"uncovered_conditions";"Uncovered Conditions";"Coverage";"INT";-1;1.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"uncovered_lines";"Uncovered Lines";"Coverage";"INT";-1;10.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;0.00;
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;2439.00;182.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"tests";"Unit Tests";"Coverage";"INT";-1;19.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;0.00;0.00
"RVQA_Batch";"RVQA";"master";"V01-01-1909A";"2019-10-01 09:48:04";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"directories";"Directories";"Size";"INT";-1;3.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;29.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;12.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;1090.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;33.30;-0.40
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"effort_to_reach_maintainability_rating_a";"Effort to Reach Maintainability Rating A";"Maintainability";"WORK_DUR";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"false_positive_issues";"False Positive Issues";"Issues";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"info_violations";"Info Issues";"Issues";"INT";-1;23.00;23.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"violations";"Issues";"Issues";"INT";-1;78.00;25.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"line_coverage";"Line Coverage";"Coverage";"PERCENT";1;91.50;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"lines";"Lines";"Size";"INT";-1;3278.00;48.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"ncloc";"Lines of Code";"Size";"INT";-1;2296.00;32.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"lines_to_cover";"Lines to Cover";"Coverage";"INT";-1;71.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"major_violations";"Major Issues";"Issues";"INT";-1;33.00;1.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"minor_violations";"Minor Issues";"Issues";"INT";-1;20.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_bugs";"New Bugs";"Reliability";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;1.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_info_violations";"New Info Issues";"Issues";"INT";-1;1.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_violations";"New Issues";"Issues";"INT";-1;1.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_lines";"New Lines";"Size";"INT";-1;48.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_major_violations";"New Major Issues";"Issues";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"open_issues";"Open Issues";"Issues";"INT";-1;78.00;25.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"reliability_rating";"Reliability Rating";"Reliability";"RATING";-1;1.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_reliability_rating";"Reliability Rating on New Code";"Reliability";"RATING";-1;1.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"reliability_remediation_effort";"Reliability Remediation Effort";"Reliability";"WORK_DUR";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"reopened_issues";"Reopened Issues";"Issues";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;42.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"files";"Files";"Size";"INT";-1;26.00;1.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"functions";"Functions";"Size";"INT";-1;10.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"security_rating";"Security Rating";"Security";"RATING";-1;1.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_security_rating";"Security Rating on New Code";"Security";"RATING";-1;1.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"sqale_index";"Technical Debt";"Maintainability";"WORK_DUR";-1;603.00;240.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"sqale_debt_ratio";"Technical Debt Ratio";"Maintainability";"PERCENT";-1;0.90;0.40
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_technical_debt";"Added Technical Debt";"Maintainability";"WORK_DUR";-1;10.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"blocker_violations";"Blocker Issues";"Issues";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"bugs";"Bugs";"Reliability";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"classes";"Classes";"Size";"INT";-1;2.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"code_smells";"Code Smells";"Maintainability";"INT";-1;78.00;25.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"cognitive_complexity";"Cognitive Complexity";"Complexity";"INT";-1;18.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"comment_lines";"Comment Lines";"Size";"INT";1;453.00;6.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"comment_lines_density";"Comments (%)";"Size";"PERCENT";1;16.50;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"branch_coverage";"Condition Coverage";"Coverage";"PERCENT";1;100.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"critical_violations";"Critical Issues";"Issues";"INT";-1;2.00;1.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"conditions_to_cover";"Conditions to Cover";"Coverage";"INT";0;22.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_conditions_to_cover";"Conditions to Cover on New Code";"Coverage";"INT";0;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"confirmed_issues";"Confirmed Issues";"Issues";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"coverage";"Coverage";"Coverage";"PERCENT";1;93.50;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"security_remediation_effort";"Security Remediation Effort";"Security";"WORK_DUR";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"skipped_tests";"Skipped Unit Tests";"Coverage";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"statements";"Statements";"Size";"INT";-1;238.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;1.04;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"uncovered_conditions";"Uncovered Conditions";"Coverage";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"uncovered_lines";"Uncovered Lines";"Coverage";"INT";-1;6.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;0.00;
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;977.00;457.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"tests";"Unit Tests";"Coverage";"INT";-1;8.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;0.00;0.00
"RVQB_Batch";"RVQB";"master";"V01-01-1909";"2019-10-01 11:03:28";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;0.00;0.00
"RVQC_Batch";"RVQC";"master";"V01-01-1909A";"2019-10-01 11:05:22";"directories";"Directories";"Size";"INT";-1;4.00;1.00
"RVQC_Batch";"RVQC";"master";"V01-01-1909A";"2019-10-01 11:05:22";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;88.00;0.00
"RVQC_Batch";"RVQC";"master";"V01-01-1909A";"2019-10-01 11:05:22";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;0.00;
"RVQC_Batch";"RVQC";"master";"V01-01-1909A";"2019-10-01 11:05:22";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;42.00;0.00
"RVQC_Batch";"RVQC";"master";"V01-01-1909A";"2019-10-01 11:05:22";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;1238.00;0.00
"RVQC_Batch";"RVQC";"master";"V01-01-1909A";"2019-10-01 11:05:22";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;22.40;-1.20
"RVQC_Batch";"RVQC";"master";"V01-01-1909A";"2019-10-01 11:05:22";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;0.00;
"RVQC_Batch";"RVQC";"master";"V01-01-1909A";"2019-10-01 11:05:22";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;0.00;
